target_dataset,feature_set,model,scenario,calibration_method,n,roc_auc,pr_auc,accuracy,precision,sensitivity,specificity,f1_score,brier_score,log_loss,ece,mce,calibration_slope,calibration_intercept,tn,fp,fn,tp,change_from_internal_auc,change_from_naive_auc,marginal_coverage,average_prediction_set_size,mean_psi,reliability_gap,performance_component,calibration_component,uncertainty_component,distribution_shift_component,fairness_component,transport_reliability_score
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,384,0.8059402985074627,0.6352244772672029,0.7213541666666666,0.6483516483516484,0.44029850746268656,0.872,0.5244444444444445,0.18132726821031206,0.5346049468185118,0.09725867953412216,0.36112284117744475,0.7516690453085497,0.20163087736091304,218,32,75,59,-0.15362875898427653,0.0,0.7473958333333334,1.0520833333333333,1.8972527335712026,0.3209837112743532,0.8059402985074627,0.9027413204658779,0.8304398148148149,0.0,0.6790162887256468,0.6436275445027604
Pima,model_b_routine_clinical,Logistic Regression,fixed_recalibration,uncalibrated,384,0.8059402985074627,0.6352244772672029,0.7213541666666666,0.6483516483516484,0.44029850746268656,0.872,0.5244444444444445,0.18132726821031206,0.5346049468185118,0.09725867953412211,0.36112284117744475,0.7516690453085497,0.20163087736091256,218,32,75,59,-0.15362875898427653,0.0,0.7473958333333334,1.0520833333333333,1.8972527335712026,0.3209837112743532,0.8059402985074627,0.9027413204658779,0.8304398148148149,0.0,0.6790162887256468,0.6436275445027604
Pima,model_b_routine_clinical,Logistic Regression,naive_transfer,uncalibrated,384,0.8059402985074627,0.6352244772672029,0.7213541666666666,0.6483516483516484,0.44029850746268656,0.872,0.5244444444444445,0.18132726821031206,0.5346049468185118,0.09725867953412211,0.36112284117744475,0.7516690453085497,0.20163087736091256,218,32,75,59,-0.15362875898427653,0.0,0.7473958333333334,1.0520833333333333,1.8972527335712026,0.3209837112743532,0.8059402985074627,0.9027413204658779,0.8304398148148149,0.0,0.6790162887256468,0.6436275445027604
NHANES,model_a_screening,Random Forest,fixed_recalibration,isotonic,1146,0.7829019130726631,0.3747804309510995,0.8228621291448517,0.48148148148148145,0.06435643564356436,0.9851694915254238,0.11353711790393013,0.12445568394655565,0.3844549271103299,0.02162796974121675,0.20251222950067893,1.0278589747015565,0.04852496566685966,930,14,189,13,-0.03786910009613642,-0.0021553532471891845,0.7643979057591623,0.8944153577661431,1.5453706015718196,0.427941449526521,0.7829019130726631,0.9783720302587833,0.8493310063990692,0.0,0.572058550473479,0.6365327000407989
NHANES,model_a_screening,Random Forest,adaptive_calibration,isotonic,1146,0.7829019130726631,0.3747804309510995,0.8228621291448517,0.48148148148148145,0.06435643564356436,0.9851694915254238,0.11353711790393013,0.12445568394655565,0.3844549271103299,0.02162796974121675,0.20251222950067893,1.0278589747015565,0.04852496566685966,930,14,189,13,-0.03786910009613642,-0.0021553532471891845,0.7643979057591623,0.8944153577661431,1.5453706015718196,0.427941449526521,0.7829019130726631,0.9783720302587833,0.8493310063990692,0.0,0.572058550473479,0.6365327000407989
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,384,0.7868358208955224,0.5778090733856573,0.7213541666666666,0.608,0.5671641791044776,0.804,0.5868725868725869,0.17936278030843544,0.5530964336716795,0.03897041668812051,0.33333233333333334,0.7521542938305805,-0.13105846955893924,201,49,58,76,-0.18721888249704466,-0.011194029850746245,0.6979166666666666,0.9557291666666666,1.8972527335712026,0.4056212072820185,0.7868358208955224,0.9610295833118795,0.7754629629629629,0.0,0.5943787927179816,0.6235414319776693
Pima,model_c_extended_transport,LightGBM,fixed_recalibration,temperature,384,0.7842686567164179,0.6142856246806288,0.6848958333333334,0.6382978723404256,0.22388059701492538,0.932,0.3314917127071823,0.18416737288548404,0.5458216960779558,0.07655108111468326,0.15782810358918614,1.6765232315789802,0.5668989176260354,233,17,104,30,-0.19119205954896012,0.0,0.5598958333333334,0.7291666666666666,1.8972527335712026,0.23748473748473747,0.7842686567164179,0.9234489188853168,0.6221064814814815,0.0,0.7625152625152625,0.6184678639196958
Pima,model_b_routine_clinical,LightGBM,fixed_recalibration,temperature,384,0.7842686567164179,0.6142856246806288,0.6848958333333334,0.6382978723404256,0.22388059701492538,0.932,0.3314917127071823,0.18416737288548404,0.5458216960779558,0.07655108111468326,0.15782810358918614,1.6765232315789802,0.5668989176260354,233,17,104,30,-0.19119205954896012,0.0,0.5598958333333334,0.7291666666666666,1.8972527335712026,0.23748473748473747,0.7842686567164179,0.9234489188853168,0.6221064814814815,0.0,0.7625152625152625,0.6184678639196958
Pima,model_b_routine_clinical,LightGBM,adaptive_calibration,isotonic,384,0.7751194029850746,0.5826711401926924,0.7057291666666666,0.6296296296296297,0.3805970149253731,0.88,0.4744186046511628,0.18271102037530382,0.5429746366608837,0.07436745439108244,0.12382739212007499,0.9524265948506587,-0.05064985217996349,220,30,83,51,-0.20034131328030336,-0.009149253731343232,0.6927083333333334,0.9817708333333334,1.8972527335712026,0.3902906419674225,0.7751194029850746,0.9256325456089176,0.7696759259259259,0.0,0.6097093580325774,0.6160274465104991
Pima,model_c_extended_transport,LightGBM,adaptive_calibration,isotonic,384,0.7751194029850746,0.5826711401926924,0.7057291666666666,0.6296296296296297,0.3805970149253731,0.88,0.4744186046511628,0.18271102037530382,0.5429746366608837,0.07436745439108244,0.12382739212007499,0.9524265948506587,-0.05064985217996349,220,30,83,51,-0.20034131328030336,-0.009149253731343232,0.6927083333333334,0.9817708333333334,1.8972527335712026,0.3902906419674225,0.7751194029850746,0.9256325456089176,0.7696759259259259,0.0,0.6097093580325774,0.6160274465104991
Pima,model_b_routine_clinical,LightGBM,naive_transfer,uncalibrated,384,0.7842686567164179,0.6142856246806288,0.6848958333333334,0.6382978723404256,0.22388059701492538,0.932,0.3314917127071823,0.2359009046989172,1.0770273213849115,0.21830421114946846,0.531645130399819,0.26738641814964376,0.5667932685560411,233,17,104,30,-0.19119205954896012,0.0,0.6536458333333334,0.9401041666666666,1.8972527335712026,0.21877994251038005,0.7842686567164179,0.7816957888505316,0.7262731481481481,0.0,0.78122005748962,0.6146915302409435
Pima,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,384,0.7842686567164179,0.6142856246806288,0.6848958333333334,0.6382978723404256,0.22388059701492538,0.932,0.3314917127071823,0.2359009046989172,1.0770273213849115,0.21830421114946846,0.531645130399819,0.26738641814964376,0.5667932685560411,233,17,104,30,-0.19119205954896012,0.0,0.6536458333333334,0.9401041666666666,1.8972527335712026,0.21877994251038005,0.7842686567164179,0.7816957888505316,0.7262731481481481,0.0,0.78122005748962,0.6146915302409435
Pima,model_b_routine_clinical,Random Forest,adaptive_calibration,isotonic,384,0.7906567164179104,0.5837545992398786,0.7161458333333334,0.6146788990825688,0.5,0.832,0.551440329218107,0.17904587054499613,0.5532068414769501,0.07488392188243181,0.3910924290156039,0.7679965832810609,-0.10958685104393971,208,42,67,67,-0.1834298393786219,-0.005253731343283663,0.7109375,0.9895833333333334,1.8972527335712026,0.4525710635579687,0.7906567164179104,0.9251160781175682,0.7899305555555556,0.0,0.5474289364420313,0.6106264573066131
Pima,model_a_screening,CatBoost,naive_transfer,uncalibrated,384,0.709089552238806,0.48784238983599615,0.6484375,0.0,0.0,0.996,0.0,0.29265327653441386,0.9941219176959146,0.278335224422656,0.5279453643173561,0.5656931651723331,1.0893206068448977,249,1,134,0,-0.11634869580497875,0.0,0.6458333333333334,0.9869791666666666,1.8972527335712026,0.1683455433455434,0.709089552238806,0.721664775577344,0.7175925925925926,0.0,0.8316544566544566,0.5960002754126398
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,384,0.696402985074627,0.47590894494837965,0.6510416666666666,0.5,0.007462686567164179,0.996,0.014705882352941176,0.2915448844432831,1.0031821143953772,0.2680790628279889,0.4316874224071702,0.4795458881074852,0.8456791451472897,249,1,133,1,-0.12618509506292697,0.0,0.6432291666666666,0.984375,1.8972527335712026,0.18421855921855929,0.696402985074627,0.7319209371720111,0.714699074074074,0.0,0.8157814407814408,0.5917608874204305
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,384,0.7980298507462686,0.6069844019854415,0.6927083333333334,0.6481481481481481,0.26119402985074625,0.924,0.3723404255319149,0.19346233489623818,0.5606878556066887,0.12488168558683964,0.2442801679782623,0.9243626821449471,0.5755058491063271,231,19,99,35,-0.1760248526462984,0.0,0.6875,0.9921875,1.8972527335712026,0.5164484190354519,0.7980298507462686,0.8751183144131603,0.7638888888888888,0.0,0.4835515809645481,0.5841177270025731
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,384,0.7980298507462686,0.6069844019854415,0.6927083333333334,0.6481481481481481,0.26119402985074625,0.924,0.3723404255319149,0.19346233489623818,0.5606878556066887,0.12488168558683964,0.2442801679782623,0.9243626821449471,0.5755058491063271,231,19,99,35,-0.1760248526462984,0.0,0.6875,0.9921875,1.8972527335712026,0.5164484190354519,0.7980298507462686,0.8751183144131603,0.7638888888888888,0.0,0.4835515809645481,0.5841177270025731
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,384,0.6934179104477612,0.46776821934744345,0.6458333333333334,0.4880952380952381,0.30597014925373134,0.828,0.3761467889908257,0.20541402658544441,0.5940013339122299,0.06475410097583811,0.4848844156059677,0.7663708937868756,-0.08962648781447974,207,43,93,41,-0.12917016968979267,-0.0029850746268657025,0.5677083333333334,0.8515625,1.8972527335712026,0.37272436921111474,0.6934179104477612,0.9352458990241619,0.630787037037037,0.0,0.6272756307888853,0.577345295459569
Pima,model_b_routine_clinical,XGBoost,naive_transfer,uncalibrated,384,0.7624626865671642,0.5646873875529215,0.6484375,0.0,0.0,0.996,0.0,0.3061564862728119,1.6097616734625733,0.3072053798327611,0.597694456577301,0.2952135949922711,1.1394046110931655,249,1,134,0,-0.21441302313264954,0.0,0.6067708333333334,0.8828125,1.8972527335712026,0.25702075702075705,0.7624626865671642,0.6927946201672389,0.6741898148148149,0.0,0.742979242979243,0.5744852729056922
Pima,model_b_routine_clinical,Random Forest,fixed_recalibration,uncalibrated,384,0.795910447761194,0.6017576642683192,0.6822916666666666,0.62,0.23134328358208955,0.924,0.33695652173913043,0.1951174328211985,0.5632781533869856,0.12924509635181716,0.30841199619569964,0.9229909840305366,0.5858292470771751,231,19,103,31,-0.17817610803533823,0.0,0.6822916666666666,1.0,1.8972527335712026,0.5560523794314916,0.795910447761194,0.8707549036481829,0.7581018518518519,0.0,0.44394762056850845,0.5737429647659473
Pima,model_b_routine_clinical,Random Forest,naive_transfer,uncalibrated,384,0.795910447761194,0.6017576642683192,0.6822916666666666,0.62,0.23134328358208955,0.924,0.33695652173913043,0.1951174328211985,0.5632781533869856,0.12924509635181716,0.30841199619569964,0.9229909840305366,0.5858292470771751,231,19,103,31,-0.17817610803533823,0.0,0.6822916666666666,1.0,1.8972527335712026,0.5560523794314916,0.795910447761194,0.8707549036481829,0.7581018518518519,0.0,0.44394762056850845,0.5737429647659473
Pima,model_c_extended_transport,CatBoost,naive_transfer,uncalibrated,384,0.7885074626865671,0.5961057261996171,0.6484375,0.0,0.0,0.996,0.0,0.29743581446246,1.2047872810254852,0.30061192261076497,0.58183601565218,0.4099550114059377,1.268118964741825,249,1,134,0,-0.18856771975001063,0.0,0.6067708333333334,0.8697916666666666,1.8972527335712026,0.2951770451770452,0.7885074626865671,0.699388077389235,0.6741898148148149,0.0,0.7048229548229548,0.5733816619427143
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,384,0.7885074626865671,0.5961057261996171,0.6484375,0.0,0.0,0.996,0.0,0.29743581446246,1.2047872810254852,0.30061192261076497,0.58183601565218,0.4099550114059377,1.268118964741825,249,1,134,0,-0.18856771975001063,0.0,0.6067708333333334,0.8697916666666666,1.8972527335712026,0.2951770451770452,0.7885074626865671,0.699388077389235,0.6741898148148149,0.0,0.7048229548229548,0.5733816619427143
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,384,0.7622835820895523,0.5686326104396433,0.6484375,0.0,0.0,0.996,0.0,0.3060366213321686,1.623611798179449,0.3151572662522947,0.5530808076262475,0.28836459891385907,1.1253881966079204,249,1,134,0,-0.21441752800204272,0.0,0.609375,0.8828125,1.8972527335712026,0.26022588522588525,0.7622835820895523,0.6848427337477053,0.6770833333333333,0.0,0.7397741147741148,0.572796752788941
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,384,0.696402985074627,0.47590894494837965,0.6484375,0.49411764705882355,0.31343283582089554,0.828,0.3835616438356164,0.20721308535799618,0.5960955350464384,0.07527465232959313,0.24355797865281092,0.9058337652022621,-0.02101886445851531,207,43,92,42,-0.12618509506292697,0.0,0.5416666666666666,0.8151041666666666,1.8972527335712026,0.40498243372724374,0.696402985074627,0.9247253476704069,0.6018518518518519,0.0,0.5950175662727563,0.5635995501739284
Pima,model_a_screening,CatBoost,adaptive_calibration,isotonic,384,0.6898955223880597,0.46495430133400023,0.6458333333333334,0.48717948717948717,0.2835820895522388,0.84,0.3584905660377358,0.20533526655574627,0.6394163735213007,0.06895832790182455,0.7186327511046782,0.44899144233204197,-0.2921051001649959,210,40,96,38,-0.135542725655725,-0.019194029850746253,0.5729166666666666,0.8515625,1.8972527335712026,0.44458639412328327,0.6898955223880597,0.9310416720981755,0.636574074074074,0.0,0.5554136058767167,0.5625849748874051
Pima,model_a_screening,Logistic Regression,adaptive_calibration,isotonic,384,0.6984477611940298,0.47805589957976163,0.6458333333333334,0.4878048780487805,0.29850746268656714,0.832,0.37037037037037035,0.208042637397716,0.5857645209250716,0.09390017236286653,0.4188129375862586,0.6400007585503877,-0.16562551032017192,208,42,94,40,-0.12502100259634563,-0.007805970149253771,0.5625,0.8359375,1.8972527335712026,0.4247844139252635,0.6984477611940298,0.9060998276371335,0.625,0.0,0.5752155860747366,0.56095263498118
Pima,model_a_screening,CatBoost,fixed_recalibration,beta,384,0.709089552238806,0.48784238983599615,0.6536458333333334,0.5060240963855421,0.31343283582089554,0.836,0.3870967741935484,0.20584159902194452,0.5926364276220043,0.09805010894343986,0.37160541569284183,0.9825391724318819,0.029246601311446404,209,41,92,42,-0.11634869580497875,0.0,0.5625,0.8411458333333334,1.8972527335712026,0.4471414883423826,0.709089552238806,0.9019498910565601,0.625,0.0,0.5528585116576175,0.5577795909905967
Pima,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,384,0.7062537313432836,0.4923467181105067,0.640625,0.4861111111111111,0.5223880597014925,0.704,0.5035971223021583,0.21767481643846012,0.6245914350361566,0.1263966438481589,0.41981460266214876,0.6664295123211991,-0.4973013799724289,176,74,64,70,-0.11721503244709186,0.0,0.5677083333333334,0.8489583333333334,1.8972527335712026,0.42286809326093905,0.7062537313432836,0.873603356151841,0.630787037037037,0.0,0.577131906739061,0.5575552062542446
Pima,model_a_screening,Logistic Regression,fixed_recalibration,beta,384,0.7062537313432836,0.4923467181105067,0.6510416666666666,0.5,0.373134328358209,0.8,0.42735042735042733,0.20620156331348335,0.5876937150931383,0.09914440571310115,0.26480811134144266,0.8110709935053474,-0.10413212804857841,200,50,84,50,-0.11721503244709186,0.0,0.5651041666666666,0.84375,1.8972527335712026,0.4522516767805813,0.7062537313432836,0.9008555942868989,0.6278935185185184,0.0,0.5477483232194187,0.5565502334736239
Pima,model_b_routine_clinical,XGBoost,adaptive_calibration,isotonic,384,0.7575671641791045,0.5554238540360206,0.734375,0.625,0.5970149253731343,0.808,0.6106870229007634,0.1871563400269701,0.6381524226992626,0.044277463737370244,0.5999990000000001,0.4096084611983158,-0.33511078360717717,202,48,54,80,-0.21930854552070922,-0.004895522388059681,0.22395833333333334,0.24739583333333334,1.8972527335712026,0.19738102842542316,0.7575671641791045,0.9557225362626297,0.24884259259259267,0.0,0.8026189715745768,0.5529502529217808
Pima,model_a_screening,Random Forest,fixed_recalibration,isotonic,384,0.7099402985074627,0.48042319486243373,0.6666666666666666,0.5375,0.3208955223880597,0.852,0.40186915887850466,0.2021857199840544,0.6633440696571253,0.07267976154055622,0.5999990000000001,0.33689468095277847,-0.3757426785086908,213,37,91,43,-0.11083071466133687,-0.01261194029850754,0.5833333333333334,0.8463541666666666,1.8972527335712026,0.5215586074736507,0.7099402985074627,0.9273202384594438,0.6481481481481481,0.0,0.4784413925263493,0.5527700155282809
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,384,0.7099402985074627,0.48042319486243373,0.6666666666666666,0.5375,0.3208955223880597,0.852,0.40186915887850466,0.2021857199840544,0.6633440696571253,0.07267976154055622,0.5999990000000001,0.33689468095277847,-0.3757426785086908,213,37,91,43,-0.11083071466133687,-0.01261194029850754,0.5833333333333334,0.8463541666666666,1.8972527335712026,0.5215586074736507,0.7099402985074627,0.9273202384594438,0.6481481481481481,0.0,0.4784413925263493,0.5527700155282809
Pima,model_a_screening,LightGBM,fixed_recalibration,beta,384,0.6817761194029851,0.48618316734280376,0.6432291666666666,0.48,0.26865671641791045,0.844,0.3444976076555024,0.2091308988756869,0.604480718816394,0.05987578993662999,0.3156128100240886,0.8742352997965145,-0.0454657798667019,211,39,98,36,-0.13410211898080981,0.0,0.5598958333333334,0.8177083333333334,1.8972527335712026,0.506547428936442,0.6817761194029851,0.94012421006337,0.6221064814814815,0.0,0.493452571063558,0.5474918764022789
Pima,model_a_screening,Random Forest,naive_transfer,uncalibrated,384,0.7225522388059702,0.5022770314588756,0.6692708333333334,0.5384615384615384,0.3656716417910448,0.832,0.43555555555555553,0.20948292165416768,0.6005491496718057,0.11439035270348447,0.3472074303070162,0.6865113149891777,-0.09350214554014191,208,42,85,49,-0.09821877436282933,0.0,0.5598958333333334,0.7994791666666666,1.8972527335712026,0.5043117214947301,0.7225522388059702,0.8856096472965156,0.6221064814814815,0.0,0.49568827850526986,0.5451913292178474
NHANES,model_a_screening,Random Forest,naive_transfer,uncalibrated,1146,0.7850572663198523,0.40283892992040643,0.5715532286212914,0.27938931297709924,0.905940594059406,0.5,0.42707117852975496,0.25366409215213864,0.7039641435998064,0.33967581068849967,0.4460435973456151,1.1489230526101806,-2.113216684695017,472,472,19,183,-0.035713746848947237,0.0,0.6509598603839442,1.1657940663176265,1.5453706015718196,0.4521260134926039,0.7850572663198523,0.6603241893115004,0.7232887337599379,0.0,0.547873986507396,0.5433088351797373
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,384,0.7622835820895523,0.5708952108206845,0.7447916666666666,0.6428571428571429,0.6044776119402985,0.82,0.6230769230769231,0.18507133153323937,0.5430942880903915,0.07849367073509471,0.9306987866561282,0.8316304970167377,-0.11971840531344048,205,45,53,81,-0.21441752800204272,0.0,0.18489583333333334,0.1953125,1.8972527335712026,0.18748003832641325,0.7622835820895523,0.9215063292649053,0.20543981481481488,0.0,0.8125199616735868,0.5403499375685719
Pima,model_c_extended_transport,CatBoost,fixed_recalibration,isotonic,384,0.7694925373134328,0.5628484256203617,0.7161458333333334,0.6190476190476191,0.48507462686567165,0.84,0.5439330543933054,0.18309517474019954,0.5943369088320454,0.032171212275106234,0.3979829924690099,0.5531942475398107,-0.23247263250067024,210,40,69,65,-0.20758264512314495,-0.019014925373134317,0.2630208333333333,0.2838541666666667,1.8972527335712026,0.3359948898115618,0.7694925373134328,0.9678287877248938,0.29224537037037035,0.0,0.6640051101884382,0.538714361119427
Pima,model_c_extended_transport,CatBoost,adaptive_calibration,isotonic,384,0.7694925373134328,0.5628484256203617,0.7161458333333334,0.6190476190476191,0.48507462686567165,0.84,0.5439330543933054,0.18309517474019954,0.5943369088320454,0.032171212275106234,0.3979829924690099,0.5531942475398107,-0.23247263250067024,210,40,69,65,-0.20758264512314495,-0.019014925373134317,0.2630208333333333,0.2838541666666667,1.8972527335712026,0.3359948898115618,0.7694925373134328,0.9678287877248938,0.29224537037037035,0.0,0.6640051101884382,0.538714361119427
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,384,0.7694925373134328,0.5628484256203617,0.7161458333333334,0.6190476190476191,0.48507462686567165,0.84,0.5439330543933054,0.18309517474019954,0.5943369088320454,0.032171212275106234,0.3979829924690099,0.5531942475398107,-0.23247263250067024,210,40,69,65,-0.20758264512314495,-0.019014925373134317,0.2630208333333333,0.2838541666666667,1.8972527335712026,0.3359948898115618,0.7694925373134328,0.9678287877248938,0.29224537037037035,0.0,0.6640051101884382,0.538714361119427
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,384,0.7694925373134328,0.5628484256203617,0.7161458333333334,0.6190476190476191,0.48507462686567165,0.84,0.5439330543933054,0.18309517474019954,0.5943369088320454,0.032171212275106234,0.3979829924690099,0.5531942475398107,-0.23247263250067024,210,40,69,65,-0.20758264512314495,-0.019014925373134317,0.2630208333333333,0.2838541666666667,1.8972527335712026,0.3359948898115618,0.7694925373134328,0.9678287877248938,0.29224537037037035,0.0,0.6640051101884382,0.538714361119427
NHANES,model_a_screening,LightGBM,naive_transfer,uncalibrated,1146,0.7760084535995972,0.4075710959085661,0.5907504363001745,0.28363047001620745,0.8663366336633663,0.5317796610169492,0.42735042735042733,0.2589014299338636,0.7179332081946388,0.32475165049785415,0.5064942845353604,0.8489335864850525,-1.9620372395048211,502,442,27,175,-0.03986978478419767,0.0,0.6239092495636999,1.0802792321116927,1.5453706015718196,0.4545454545454546,0.7760084535995972,0.6752483495021459,0.693232499515222,0.0,0.5454545454545454,0.5379887696143022
Pima,model_a_screening,LightGBM,naive_transfer,uncalibrated,384,0.6817761194029851,0.48618316734280376,0.6484375,0.49514563106796117,0.3805970149253731,0.792,0.43037974683544306,0.22912901450266654,0.6783878932133555,0.14691690729557444,0.5753399716563818,0.40682186524337577,-0.2058501337211086,198,52,83,51,-0.13410211898080981,0.0,0.6041666666666666,0.9010416666666666,1.8972527335712026,0.5688278505269881,0.6817761194029851,0.8530830927044255,0.6712962962962963,0.0,0.43117214947301186,0.5274655315753438
NHANES,model_a_screening,Logistic Regression,naive_transfer,uncalibrated,1146,0.7754709263299212,0.401583663379749,0.5549738219895288,0.27419354838709675,0.9257425742574258,0.475635593220339,0.4230769230769231,0.28503850747422627,0.8012811447647854,0.37733486365450253,0.5265056050827246,0.8901521110728325,-2.1937050331459482,449,495,15,187,-0.04799783746045427,0.0,0.6221640488656196,1.1413612565445026,1.5453706015718196,0.4521414866621279,0.7754709263299212,0.6226651363454975,0.6912933876284661,0.0,0.5478585133378722,0.5274575927283515
Pima,model_a_screening,LightGBM,adaptive_calibration,isotonic,384,0.6802835820895522,0.48357371734717275,0.6614583333333334,0.5178571428571429,0.43283582089552236,0.784,0.4715447154471545,0.21022788276978546,0.6660269145257646,0.0639436638130512,0.3660505657206619,0.2996934299901085,-0.39234588537039267,196,54,76,58,-0.13559465629424272,-0.0014925373134329067,0.5364583333333334,0.7630208333333334,1.8972527335712026,0.5838390290641968,0.6802835820895522,0.9360563361869488,0.5960648148148149,0.0,0.4161609709358032,0.5257131408054239
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,384,0.7622835820895523,0.5686326104396433,0.6484375,0.0,0.0,0.996,0.0,0.19950720384099915,0.5822823126127485,0.08919698501323929,0.5034515478160698,2.0784689008956803,1.1254115529944393,249,1,134,0,-0.21441752800204272,0.0,0.0,0.0,1.8972527335712026,0.060648465957858055,0.7622835820895523,0.9108030149867608,0.0,0.0,0.9393515340421419,0.5224876262236909
Pima,model_b_routine_clinical,XGBoost,fixed_recalibration,temperature,384,0.7624626865671642,0.5646873875529215,0.6484375,0.0,0.0,0.996,0.0,0.20006928212851235,0.58367406581972,0.08375654277474452,0.5139271514944759,2.096794963176285,1.139037138349558,249,1,134,0,-0.21441302313264954,0.0,0.0,0.0,1.8972527335712026,0.07022142442882594,0.7624626865671642,0.9162434572252555,0.0,0.0,0.929778575571174,0.5216969438727188
